segmentnr	original	stemmed
BO_T03_D3799:231a-5	khyad par lam zhes pa la sogs pa ni khyad par gyi sgra'i don du bstan pa ste nye bar bsdu ba'o //	khyad ba lam zhes ba la sogs ba ni khyad ba gyi sgra don du ston ba ste nye ba sdud ba 
BO_T03_D3799:231a-6	khyad par gyi mtshan nyid gsungs pa'i sngon du gsungs pa'i rab tu sbyor ba ni bdag byang chub sems dpa'i gang zhig 'chad par 'gyur ba phan pa la sogs pa'i bya ba byed pa'o //	khyad ba gyi mtshan nyid gsungs ba sngon du gsungs ba rab tu sbyor ba ni bdag byang chub sems dpa gang jig chad ba gyur ba phan ba la sogs ba byed ba byed ba 
BO_T03_D3799:231a-7	de la rab tu sbyor ba'i byed pa'i mtshan nyid de dag gsungs pa /	de la rab tu sbyor ba byed ba mtshan nyid de dag gsungs ba 
BO_T03_D3799:231a-8	phan dang bde dang skyob pa dang // mi rnams kyi ni skyabs dag dang // gnas dang mgon dang gling dang ni //	phan dang bde dang skyob ba dang mi rnams kyi ni skyob dag dang gnas dang mgon dang gling dang ni 
BO_T03_D3799:231a-9	yongs su 'dren pa zhes bya ba dang // lhun gyis grub dang theg gsum gyi //	yongs su bgrang ba zhes byed ba dang lhun gyis grub dang theg gsum gyi 
BO_T03_D3799:231a-10	'bras bu mngon sum mi byed bdag / tha mar gyur pa'i mdzad pa ste //	bras bu mngon sum mi byed bdag tha mar gyur ba mdzad ba ste 
BO_T03_D3799:231a-11	'di ni byed pa'i mtshan nyid yin //	di ni byed ba mtshan nyid yin 
BO_T03_D3799:231a-12	zhes pa ste /	zhes ba ste 
BO_T03_D3799:231a-13	mi rnams zhes pa ni tshig rkang thams cad du sbyar bar bya'o //	mi rnams zhes ba ni tshig rkang thams cad du sbyor ba byed 
BO_T03_D3799:231a-14	phan pa dang zhes pa ni mya ngan las 'das pa'i lam phan pa nyid du nye bar ston pa ni phan pa'i byed pa'o //	phan ba dang zhes ba ni mya ngan las da ba lam phan ba nyid du nye ba ston ba ni phan ba byed ba 
BO_T03_D3799:231a-15	bde ba zhes pa ni mya ngan las 'das pa'i bde ba la rnam par 'jog pa ste bde ba'i byed pa'o //	bde ba zhes ba ni mya ngan las da ba bde ba la rnam ba jog ba ste bde ba byed ba 
BO_T03_D3799:231a-16	skyob pa zhes pa ni sems can thams cad rnams par lhung ba las skyob par byed pa ste /	skyob ba zhes ba ni sems can thams cad rnams ba lhung ba las skyob ba byed ba ste 
BO_T03_D3799:231a-17	'dis ni skyob pa ni chos ston pa ste skyob pa'i byed pa'o //	dis ni skyob ba ni chos ston ba ste skyob ba byed ba 
BO_T03_D3799:231a-18	skyobs pa zhes pa ni 'jigs par nye bar gnas pa rnams 'jigs pa las sgrol ste skyabs kyi byed pa'o //	skyobs ba zhes ba ni jigs ba nye ba gnas ba rnams jigs ba las sgrol ste skyob kyi byed ba 
BO_T03_D3799:231a-19	gnas dang zhes pa ni sems can thams cad kyi gnas kyi rang bzhin du nye bar gnas pa ste gnas kyi byed pa'o //	gnas dang zhes ba ni sems can thams cad kyi gnas kyi rang bzhin du nye ba gnas ba ste gnas kyi byed ba 
BO_T03_D3799:231a-20	mgon dang zhes pa ni 'khor bar song ba rnams yon tan thams cad dang ldan par byed pa ste mgon gyi byed pa'o //	mgon dang zhes ba ni khor ba gro ba rnams yon tan thams cad dang ldan ba byed ba ste mgon gyi byed ba 
BO_T03_D3799:231b-0	gling dang zhes pa ni 'dod chags la sogs pa'i nyon mongs pa'i @231b rgya mtshor bying ba rnams chos kyi skams sar 'jog pa ste gling gi byed pa'o //	gling dang zhes ba ni dod chags la sogs ba nyon mongs ba rgya mtshor bying ba rnams chos kyi skams sar jog ba ste gling gi byed ba 
BO_T03_D3799:231b-1	yongs su 'dren pa zhes bya ba dang zhes pa ni rnam par lhung ba'i sems can thams cad chos bstan pas sdud pa ste yongs su 'dren pa'i byed pa'o //	yongs su bgrang ba zhes byed ba dang zhes ba ni rnam ba lhung ba sems can thams cad chos ston ba sdud ba ste yongs su bgrang ba byed ba 
BO_T03_D3799:231b-2	lhun gyis grub dang zhes pa ni 'bad pa mi dgos par sems can thams cad kyi don byed pa ste lhun gyis grub pa'i byed pa'o //	lhun gyis grub dang zhes ba ni bad ba mi dgos ba sems can thams cad kyi don byed ba ste lhun gyis grub ba byed ba 
BO_T03_D3799:231b-3	theg gsum gyi zhes pa ni sems can gyi don bya ba'i phyir theg pa gsum gyis nges par 'byung ba'i /	theg gsum gyi zhes ba ni sems can gyi don byed ba phyir theg ba gsum gyis nges ba byung ba 
BO_T03_D3799:231b-4	'dras bu mngon sum mi byed bdag / ces pa ni nyan thos dang rang sangs rgyas kyi byang chub kyi 'bras bu dag rnam pa thams cad du mngon sum mi byed pa dang / sems cad kyi don bya ba'i phyir tshogs yongs su rdzogs par mi byed kyi yang dag par rdzogs pa'i byang chub kyi 'bras bu yang mngon sum du mi byed pa ste /	dras bu mngon sum mi byed bdag ces ba ni nyan thos dang rang sangs rgya kyi byang chub kyi bras bu dag rnam ba thams cad du mngon sum mi byed ba dang sems cad kyi don byed ba phyir tshogs yongs su rdzogs ba mi byed kyi yang dag ba rdzogs ba byang chub kyi bras bu yang mngon sum du mi byed ba ste 
BO_T03_D3799:231b-5	theg pa gsum gyi nges par 'byung ba de'i 'bras bu mngon sum du mi byed pa de ni nges par 'byung ba'i byed pa'o //	theg ba gsum gyi nges ba byung ba de bras bu mngon sum du mi byed ba de ni nges ba byung ba byed ba 
BO_T03_D3799:231b-6	tha mar gyur pa'i mdzad pa ste //	tha mar gyur ba mdzad ba ste 
BO_T03_D3799:231b-7	zhes pa la /	zhes ba la 
BO_T03_D3799:231b-8	gyur pa ni 'bras bu thob pa ste gyur pa'i mdzad pa ni tha ma'o //	gyur ba ni bras bu thob ba ste gyur ba mdzad ba ni tha ma 
BO_T03_D3799:231b-9	'di ni byed pa'i mtshan nyid yin //	di ni byed ba mtshan nyid yin 
BO_T03_D3799:231b-10	zhes pa ni nye bar bsdu ba'o //	zhes ba ni nye ba sdud ba 
BO_T03_D3799:231b-11	kun mkhyen rnam pa gsum gyi rab tu sbyor ba rnams kyi byed par bsgrub pa'i mtshan nyid rnam pa gsum brjod nas /	kun mkhyen rnam ba gsum gyi rab tu sbyor ba rnams kyi byed ba sgrub ba mtshan nyid rnam ba gsum rjod nas 
BO_T03_D3799:231b-12	da ni las su sgrub pa'i rang bzhin gyi mtshan nyid gsungs pa /	da ni las su sgrub ba rang bzhin gyi mtshan nyid gsungs ba 
BO_T03_D3799:231b-13	nyon mongs rtags dang mtshan ma dang / mi mthun phyogs dang gnyen po dag / dben dang dka' dang nges pa dang // ched du bya dang mi dmigs dang // mngon par zhen pa bkag pa dang // dmigs pa zhes bya gang yin dang // mi mthun thogs pa med pa ste //	nyon mongs rtags dang mtshan ma dang mi mthun phyogs dang gnyen po dag dben dang dka dang nges ba dang ched du byed dang mi dmigs dang mngon ba zhen ba gog ba dang dmigs ba zhes byed gang yin dang mi mthun thogs ba med ba ste 
BO_T03_D3799:231b-14	gzhi med 'gro med skye med dang // de bzhin nyid mi dmigs dang // ngo bo nyid bcu drug bdag nyid //	gzhi med gro med skye med dang de bzhin nyid mi dmigs dang ngo bo nyid chu drug bdag nyid 
BO_T03_D3799:231b-15	mtshan gzhi lta bur mtshon pas na //	mtshan gzhi lta bur mtshon ba na 
BO_T03_D3799:231b-16	mtshan nyid bzhi bar bzhed pa yin //	mtshan nyid bzhi ba bzhed ba yin 
BO_T03_D3799:231b-17	zhes pa ste /	zhes ba ste 
BO_T03_D3799:231b-18	nyon mongs zhes pa ni 'dod chags la sogs pa'i nyon mongs pa rnams kyis dben pa'i rang bzhin no //	nyon mongs zhes ba ni dod chags la sogs ba nyon mongs ba rnams kyis dben ba rang bzhin no 
BO_T03_D3799:231b-19	rtags dang zhes pa ni gang zhig nyon mongs pa rnams kyi rtags de dag dang bral ba'i rang bzhin no //	rtags dang zhes ba ni gang jig nyon mongs ba rnams kyi rtags de dag dang bral ba rang bzhin no 
BO_T03_D3799:231b-20	mtshan ma zhes pa ni nyon mongs pa'i mtshan ma gang rnams yongs su 'dzin pa de rnams kyis dben pa'i rang bzhin no //	mtshan ma zhes ba ni nyon mongs ba mtshan ma gang rnams yongs su dzin ba de rnams kyis dben ba rang bzhin no 
BO_T03_D3799:232a-0	mi mthun phyogs dang / @232a * //	mi mthun phyogs dang 
BO_T03_D3799:232a-1	gnyen po dag / ces pa la /	gnyen po dag ces ba la 
BO_T03_D3799:232a-2	mi mthun pa'i phyogs dang gnyen po'i phyogs dag ni 'dod chags la sogs pa dang / 'dod chags med pa la sogs pa ste /	mi mthun ba phyogs dang gnyen po phyogs dag ni dod chags la sogs ba dang dod chags med ba la sogs ba ste 
BO_T03_D3799:232a-3	de gnyis las dben pa'i rang bzhin no //	de gnyis las dben ba rang bzhin no 
BO_T03_D3799:232a-4	dka' dang zhes pa ni sems can yongs su bsgral ba'i phyir dka' ba'i rang bzhin no //	dka dang zhes ba ni sems can yongs su bsgral ba phyir dka ba rang bzhin no 
BO_T03_D3799:232a-5	nges pa dang zhes pa ni theg pa gzhan rnams las dben pas theg pa chen po nyid la dga' ba'i rang bzhin no //	nges ba dang zhes ba ni theg ba gzhan rnams las dben ba theg ba chen po nyid la dga ba rang bzhin no 
BO_T03_D3799:232a-6	ched du bya dang zhes pa ni sems can thams cad kyi mchog la sogs pa'i ched du byed pa ste /	ched du byed dang zhes ba ni sems can thams cad kyi mchog la sogs ba ched du byed ba ste 
BO_T03_D3799:232a-7	ched du bya ba de'i rang bzhin no //	ched du byed ba de rang bzhin no 
BO_T03_D3799:232a-8	mi dmigs dang zhes pa ni bsgom bya dang sgom pa'i chos dag mi dmigs pa'i dang bzhin no //	mi dmigs dang zhes ba ni bsgom byed dang sgom ba chos dag mi dmigs ba dang bzhin no 
BO_T03_D3799:232a-9	mngon par zhe na pa bkag pa dang // zhes pa ni mngon par ma zhen pa'i rang bzhin no //	mngon ba zhe na ba gog ba dang zhes ba ni mngon ba ma zhen ba rang bzhin no 
BO_T03_D3799:232a-10	dmigs pa zhes bya gang yin dang // zhes pa la dmigs par bya bar dmigs pa ste /	dmigs ba zhes byed gang yin dang zhes ba la dmigs ba byed ba dmigs ba ste 
BO_T03_D3799:232a-11	chos thams cad kyi stong pa nyid de /	chos thams cad kyi stong ba nyid de 
BO_T03_D3799:232a-12	de nyid kyi rang bzhin ni 'di yin pas dmigs pa'i rang bzhin no //	de nyid kyi rang bzhin ni di yin ba dmigs ba rang bzhin no 
BO_T03_D3799:232a-13	mi mthun zhes pa ni 'jig rten pa thams cad dang mi mthun pa ste /	mi mthun zhes ba ni jig rten ba thams cad dang mi mthun ba ste 
BO_T03_D3799:232a-14	shes rab kyi pha rol tu phyin pa'i bdag nyid kyi chos bstan pa na 'jig rten pa rnams ni mngon par brjod pa la 'jug ste de bas mngon pa brjod pa de med pa'i bdag nyid kyi shes rab kyi pha rol tu phyin pa'i bdag nyid bstan pas	shes rab kyi pha rol tu phyin ba bdag nyid kyi chos ston ba na jig rten ba rnams ni mngon ba rjod ba la jug ste de ba mngon ba rjod ba de med ba bdag nyid kyi shes rab kyi pha rol tu phyin ba bdag nyid ston ba 
BO_T03_D3799:232a-15	'jig rten pa thams cad las mi mthun par gyur ba'i rang bzhin no //	jig rten ba thams cad las mi mthun ba gyur ba rang bzhin no 
BO_T03_D3799:232a-16	thogs pa med pa zhes pa ni gzugs nas ji srid rnam pa thams cad mkhyen pa'i bar du thogs pa med pa ste ;	thogs ba med ba zhes ba ni gzugs nas ji srid rnam ba thams cad mkhyen ba ba du thogs ba med ba ste 
BO_T03_D3799:232a-17	thogs pa med pa'i rang bzhin no //	thogs ba med ba rang bzhin no 
BO_T03_D3799:232a-18	gzhi med 'gro med skye med dang // zhes pa ni de chos ston par gyur pa na gnas med pa dang 'gro ba med pa dang skye ba med pa ste /	gzhi med gro med skye med dang zhes ba ni de chos ston ba gyur ba na gnas med ba dang gro ba med ba dang skye ba med ba ste 
BO_T03_D3799:232a-19	gnas 'di la gzugs la sogs pa med ces pa ni gnas med pa'i rang bzhin no //	gnas di la gzugs la sogs ba med ces ba ni gnas med ba rang bzhin no 
BO_T03_D3799:232a-20	'dir 'gro med ces pa ni 'gro ba med pa'i rang bzhin no //	dir gro med ces ba ni gro ba med ba rang bzhin no 
BO_T03_D3799:232a-21	skye med ces pas skye ba med pa'i rang bzhin no //	skye med ces ba skye ba med ba rang bzhin no 
BO_T03_D3799:232a-22	de bzhin nyid ni mi dmigs dang // zhes pa la /	de bzhin nyid ni mi dmigs dang zhes ba la 
BO_T03_D3799:232a-23	de bzhin nyid ni stong pa nyid de /	de bzhin nyid ni stong ba nyid de 
BO_T03_D3799:232b-0	stong pa nyid de las lhag par gyur pa nyams su myong ba med pa de ni rtog pa la sogs pa bzhin du tha snyad du btags pa nyid ces pa @232b ste ;	stong ba nyid de las lhag ba gyur ba nyams su myong ba med ba de ni rtogs ba la sogs ba bzhin du tha snyad du dogs ba nyid ces ba ste 
BO_T03_D3799:232b-1	de bzhin du dmigs su med pa'i rang bzhin no //	de bzhin du dmigs su med ba rang bzhin no 
BO_T03_D3799:232b-2	ngo bo nyid bcu drug bdag nyid //	ngo bo nyid chu drug bdag nyid 
BO_T03_D3799:232b-3	ces pa ni gang zhig 'di'i de ma thag tu gsungs pa'i rnam pa bcu drug gi rang bzhin no //	ces ba ni gang jig di de ma thag tu gsungs ba rnam ba chu drug gi rang bzhin no 
BO_T03_D3799:232b-4	bzhi pa'i mtshan nyid de 'dir ji ltar mtshan nyid yin /	bzhi ba mtshan nyid de dir ji ltar mtshan nyid yin 
BO_T03_D3799:232b-5	'dis mtshon pas zhes sems pa la gsungs pa mtshon gzhi lta bur mtshon pas na /	dis mtshon ba zhes sems ba la gsungs ba mtshon gzhi lta bur mtshon ba na 
BO_T03_D3799:232b-6	zhes pa la mtshan gzhi'am mtshan nyid dag kyang ste /	zhes ba la mtshan gzhi mtshan nyid dag kyang ste 
BO_T03_D3799:232b-7	des na chos gnyis ni brtags pa'i rang bzhin gyi mtshan nyid du brjod do //	des na chos gnyis ni rtog ba rang bzhin gyi mtshan nyid du rjod do 
BO_T03_D3799:232b-8	da ni thar pa'i cha dang mthun pa bstan pa'i phyir gsungs pa /	da ni thar ba cha dang mthun ba ston ba phyir gsungs ba 
BO_T03_D3799:232b-9	mtshan med rab tu sbyin la sogs //	mtshan med rab tu sbyin la sogs 
BO_T03_D3799:232b-10	yang dag bsgrub la mkhas pa ni //	yang dag sgrub la mkhas ba ni 
BO_T03_D3799:232b-11	rnam pa thams cad rtogs 'di la //	rnam ba thams cad rtogs di la 
BO_T03_D3799:232b-12	thar pa'i cha dang mthun par 'dod //	thar ba cha dang mthun ba dod 
BO_T03_D3799:232b-13	ces pa ste /	ces ba ste 
BO_T03_D3799:232b-14	mtshan mar dbye ba'i gnas skabs rgyu'i yul du med pa'i shes pa gang yin pa de ni mtshan ma med pa ste /	mtshan mar byed ba gnas skabs rgyu yul du med ba shes ba gang yin ba de ni mtshan ma med ba ste 
BO_T03_D3799:232b-15	de kho na nyid du dmigs pa med pa'i shes pa'o //	de kho na nyid du dmigs ba med ba shes ba 
BO_T03_D3799:232b-16	des khyad par du byas pa'i sbyin pa'i pha rol tu phyin pa la sogs pa nas rnam pa thams cad mkhyen pa'i mthar thug pa de rnams rang gi sems la yang grub pa de'i don 'di ste /	des khyad ba du byed ba sbyin ba pha rol tu phyin ba la sogs ba nas rnam ba thams cad mkhyen ba mthar thug ba de rnams rang gi sems la yang grub ba de don di ste 
BO_T03_D3799:232b-17	mtshan ma med pa'i sbyin pa la sogs pa'i rnam par rang gi sems la bskyed pa'i don du mkhas pa ste /	mtshan ma med ba sbyin ba la sogs ba rnam ba rang gi sems la skyed ba don du mkhas ba ste 
BO_T03_D3799:232b-18	de ma thag tu 'chad par 'gyur ro //	de ma thag tu chad ba gyur ro 
BO_T03_D3799:232b-19	de la rnam pa thams cad mngon par byang chub pa 'dir thar pa'i cha dang mthun pa thar pa thob par byed pa'i dge ba'i rtsa ba rnams la 'dod do //	de la rnam ba thams cad mngon ba byang chub ba dir thar ba cha dang mthun ba thar ba thob ba byed ba dge ba rtsa ba rnams la dod do 
BO_T03_D3799:232b-20	gzhan du thar par bsngo ba'i dge ba rnams la thar pa'i cha dang mthun pa zhes dgongs so //	gzhan du thar ba sngo ba dge ba rnams la thar ba cha dang mthun ba zhes dgongs so 
BO_T03_D3799:232b-21	gang zhig 'dir thar pa'i cha dang mthun pa'i dge ba'i rtsa ba la mkhas pa du zhig ces pa la gsungs pa /	gang jig dir thar ba cha dang mthun ba dge ba rtsa ba la mkhas ba du jig ces ba la gsungs ba 
BO_T03_D3799:232b-22	sangs rgyas sogs dmigs dad pa dang // sbyin sogs spyod yul brtson 'grus dang // bsam pa phun tshogs dran pa dang // rnam par mi rtog ting 'dzin dang // chos rnams rnam pa thams cad du //	sangs rgya sogs dmigs dad ba dang sbyin sogs spyod yul brtson grus dang bsam ba phun tshogs dran ba dang rnam ba mi rtogs ting dzin dang chos rnams rnam ba thams cad du 
BO_T03_D3799:232b-23	shes pa'i shes rab dang rnam lnga //	shes ba shes rab dang rnam lnga 
BO_T03_D3799:232b-24	rdzogs pa'i byang chub rnon po yis //	rdzogs ba byang chub rnon po yis 
BO_T03_D3799:232b-25	rtogs sla rtul pos rtogs dkar bzhed //	rtogs sla rtul pos rtogs dkar bzhed 
BO_T03_D3799:232b-26	ces pa ste /	ces ba ste 
BO_T03_D3799:232b-27	sangs rgyas dmigs sogs dad pa dang // zhes pa ni dang po'o //	sangs rgya dmigs sogs dad ba dang zhes ba ni dang po 
BO_T03_D3799:232b-28	sbyin sogs spyod yul brtson 'grus dang // zhes pa ni gnyis pa'o //	sbyin sogs spyod yul brtson grus dang zhes ba ni gnyis ba 
BO_T03_D3799:232b-29	bsam pa phun tshogs dran pa ni sems can thams cad la yi rang bas dge bar 'dod pa ste gsum pa'o //	bsam ba phun tshogs dran ba ni sems can thams cad la yi rang ba dge ba dod ba ste gsum ba 
BO_T03_D3799:233a-0	@233a * // rnam par mi rtog ting 'dzin ni bzhi pa'o //	rnam ba mi rtogs ting dzin ni bzhi ba 
BO_T03_D3799:233a-1	dngos po thams cad kyi chos la rnam pa thams cad du shes pa ni shes rab ste lnga pa'o //	dngos po thams cad kyi chos la rnam ba thams cad du shes ba ni shes rab ste lnga ba 
BO_T03_D3799:233a-2	dge ba'i rnam pa lnga ni thar pa'i cha dang mthun par bzhed do //	dge ba rnam ba lnga ni thar ba cha dang mthun ba bzhed do 
BO_T03_D3799:233a-3	dad pa la sogs pa 'di rnams rno ba'i chen po nyid kyis yang dag par rdzogs pa'i byang chub thob par 'gyur ro //	dad ba la sogs ba di rnams rno ba chen po nyid kyis yang dag ba rdzogs ba byang chub thob ba gyur ro 
BO_T03_D3799:233a-4	'bring gis rang sangs rgyas kyi byang chub bo //	bring gis rang sangs rgya kyi byang chub bo 
BO_T03_D3799:233a-5	chung ngus nyan thos kyi byang chub thob par gsungs so //	chung ngu nyan thos kyi byang chub thob ba gsungs so 
BO_T03_D3799:233a-6	da ni nges par 'byed pa'i cha dang mthun pa gsungs pa /	da ni nges ba byed ba cha dang mthun ba gsungs ba 
BO_T03_D3799:233a-7	dro ba rnams kyi dmigs pa 'dir //	dro ba rnams kyi dmigs ba dir 
BO_T03_D3799:233a-8	sems can thams cad yin par bsngags //	sems can thams cad yin ba bsngags 
BO_T03_D3799:233a-9	de dag nyid la sems mnyam sogs //	de dag nyid la sems mnyam sogs 
BO_T03_D3799:233a-10	rnam pa dag ni bcur bshad do //	rnam ba dag ni jur chad do 
BO_T03_D3799:233a-11	bdag nyid sdig pa las ldog cing //	bdag nyid sdig ba las ldog cing 
BO_T03_D3799:233a-12	sbyin la sogs pas gnas pa gzhan //	sbyin la sogs ba gnas ba gzhan 
BO_T03_D3799:233a-13	de dag la ni 'god pa dang // bsngags pa brjod dang mthun pa nyid //	de dag la ni god ba dang bsngags ba rjod dang mthun ba nyid 
BO_T03_D3799:233a-14	rtser gyur de bzhin bzod pa ni /	rtser gyur de bzhin bzod ba ni 
BO_T03_D3799:233a-15	rang bzhin rten can bden shes pa //	rang bzhin rten can bden shes ba 
BO_T03_D3799:233a-16	chos mchog de bzhin sems can rnams //	chos mchog de bzhin sems can rnams 
BO_T03_D3799:233a-17	smin byed sogs kyis shes par bya //	smin byed sogs kyis shes ba byed 
BO_T03_D3799:233a-18	zhes pa ste /	zhes ba ste 
BO_T03_D3799:233a-19	'di zhes pa ni rnam pa kun mngon pa byang chub par ro //	di zhes ba ni rnam ba kun mngon ba byang chub ba ro 
BO_T03_D3799:233a-20	dro ba rnams kyi dmigs pa ni sems can thams cad do //	dro ba rnams kyi dmigs ba ni sems can thams cad do 
BO_T03_D3799:233a-21	rnam pa dag ni sems can thams cad la rnams pa bcur blta ste /	rnam ba dag ni sems can thams cad la rnams ba jur lta ste 
BO_T03_D3799:233a-22	mnyam pa dang / byams pa dang / phan pa dang / zhe sdang ba med pa dang / brnyas pa med pa dang / ma dang / pha dang / sring mo dang / spun zla dang / bu dang / bu mo dang / mdza' bo dang /	mnyam ba dang byams ba dang phan ba dang zhe sdang ba med ba dang brnyas ba med ba dang ma dang pha dang sring mo dang spun zla dang bu dang bu mo dang mdza bo dang 
BO_T03_D3799:233a-23	bshes dang / gnyen dang / sngag gi gnyen mtshams kyi rnam pa'i rang bzhin no //	bshes dang gnyen dang sngag gi gnyen mtshams kyi rnam ba rang bzhin no 
BO_T03_D3799:233a-24	sngag gi gnyen mtshams ni sha khrag gis 'brel ba ste drod du gyur pa'o //	sngag gi gnyen mtshams ni sha khrag gis brel ba ste drod du gyur ba 
BO_T03_D3799:233a-25	bdag nyid sdig pa las ldog cing //	bdag nyid sdig ba las ldog cing 
BO_T03_D3799:233a-26	sbyin la sogs pa la gnas pas gzhan //	sbyin la sogs ba la gnas ba gzhan 
