segmentnr	original	stemmed
BO_K06_D0022=D0530_H0024=H0498:256b-3	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa la phyag 'tshal lo //	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya shakya thub ba la phyag tshal lo 
BO_K06_D0022=D0530_H0024=H0498:256b-4	tadya th'a / aom mu ni mu ni /	tadya tha aom mu ni mu ni 
BO_K06_D0022=D0530_H0024=H0498:256b-5	ma h'a mu na ye sv'ah'a /	ma ha mu na ye svaha 
BO_K06_D0022=D0530_H0024=H0498:256b-6	ngas shes rab kyi pha rol tu phyin pa 'di rnyed pas /	ngas shes rab kyi pha rol tu phyin ba di rnyed ba 
BO_K06_D0022=D0530_H0024=H0498:256b-7	bla na med pa yang dag par rdzogs pa'i byang chub thob bo //	bla na med ba yang dag ba rdzogs ba byang chub thob bo 
BO_K06_D0022=D0530_H0024=H0498:256b-8	sangs rgyas thams cad kyang 'di las byung ngo //	sangs rgya thams cad kyang di las byung ngo 
BO_K06_D0022=D0530_H0024=H0498:256b-9	de bzhin gshegs pa sh'akya thub pa chen po las khyod kyis 'di nyid thob pas /	de bzhin gshegs ba shakya thub ba chen po las khyod kyis di nyid thob ba 
BO_K06_D0022=D0530_H0024=H0498:256b-10	de'i phyir byang chub sems dpa' sems dpa' chen po rnams kyi mchog tu gyur to //	de phyir byang chub sems dpa sems dpa chen po rnams kyi mchog tu gyur to 
BO_K06_D0022=D0530_H0024=H0498:256b-11	khyod de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas 'od zer kun nas 'phags pa dpal brtsegs rgyal po zhes bya bar 'gyur ro //	khyod de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya d zer kun nas phag ba dpal brtsegs rgyal po zhes byed ba gyur ro 
BO_K06_D0022=D0530_H0024=H0498:256b-12	zhes sangs rgyas nyid du lung yang bstan to //	zhes sangs rgya nyid du lung yang ston to 
BO_K06_D0022=D0530_H0024=H0498:256b-13	gang dag khyod kyi ming nyan pa dang / 'dzin pa dang / klog pa dang / gzhan dag la yang rgya cher bstan pa dang / glegs bam du bris nas mchod pa byed pa de dag thams cad ma 'ongs pa'i dus na de bzhin gshegs par 'gyur ro //	gang dag khyod kyi ming nyan ba dang dzin ba dang klog ba dang gzhan dag la yang rgya cher ston ba dang glegs bam du bri nas mchod ba byed ba de dag thams cad ma ngs ba dus na de bzhin gshegs ba gyur ro 
BO_K06_D0022=D0530_H0024=H0498:256b-14	tadya tha / dza ya dza ya /	tadya tha dza ya dza ya 
BO_K06_D0022=D0530_H0024=H0498:256b-15	padma bhe / aa ba me /	padma bhe aa ba me 
BO_K06_D0022=D0530_H0024=H0498:256b-16	sa ra sa ra ni /	sa ra sa ra ni 
BO_K06_D0022=D0530_H0024=H0498:256b-17	dhi ri dhi ri /	dhi ri dhi ri 
BO_K06_D0022=D0530_H0024=H0498:256b-18	dhi ri dhi ri /	dhi ri dhi ri 
BO_K06_D0022=D0530_H0024=H0498:256b-19	de ba t'a nu p'a la ne /	de ba ta nu pa la ne 
BO_K06_D0022=D0530_H0024=H0498:257a-0	buddhotta @257a *// ra ni /	buddhotta ra ni 
BO_K06_D0022=D0530_H0024=H0498:257a-1	p'u ra ya bha ga ba ti /	pu ra ya bha ga ba ti 
BO_K06_D0022=D0530_H0024=H0498:257a-2	sarba sha ma sha ma sarba sa tv'a na nytsa /	sarba sha ma sha ma sarba sa tva na nytsa 
BO_K06_D0022=D0530_H0024=H0498:257a-3	sarba karm'a pa ra na /	sarba karma ba ra na 
BO_K06_D0022=D0530_H0024=H0498:257a-4	bi sho ddha ya /	bi sho ddha ya 
BO_K06_D0022=D0530_H0024=H0498:257a-5	bi sho ddha ya /	bi sho ddha ya 
BO_K06_D0022=D0530_H0024=H0498:257a-6	budh'a aa dhi shth'a ne na sv'ah'a /	budha aa dhi shtha ne na svaha 
BO_K06_D0022=D0530_H0024=H0498:257a-7	don dam pa shes rab kyi pha rol tu phyin pa 'di ni /	don dam ba shes rab kyi pha rol tu phyin ba di ni 
BO_K06_D0022=D0530_H0024=H0498:257a-8	sangs rgyas thams cad skyed pa /	sangs rgya thams cad skyed ba 
BO_K06_D0022=D0530_H0024=H0498:257a-9	byang chub sems dpa'i yum /	byang chub sems dpa yum 
BO_K06_D0022=D0530_H0024=H0498:257a-10	'phral du sdig pa 'phrog pa /	phral du sdig ba phrog ba 
BO_K06_D0022=D0530_H0024=H0498:257a-11	byang chub sbyin par byed pa ste /	byang chub sbyin ba byed ba ste 
BO_K06_D0022=D0530_H0024=H0498:257a-12	'di lta ste /	di lta ste 
BO_K06_D0022=D0530_H0024=H0498:257a-13	bskal pa bye ba brgyar yang sangs rgyas thams cad kyis phan yon brjod par mi nus so //	bskal ba bye ba brgyar yang sangs rgya thams cad kyis phan yon rjod ba mi nus so 
BO_K06_D0022=D0530_H0024=H0498:257a-14	'di bklags pas dkyil 'khor thams cad du dbang bskur bar 'gyur ro //	di bklags ba dkyil khor thams cad du dbang skur ba gyur ro 
BO_K06_D0022=D0530_H0024=H0498:257a-15	gsang sngags thams cad kyang mngon du 'gyur ro //	gsang sngags thams cad kyang mngon du gyur ro 
BO_K06_D0022=D0530_H0024=H0498:257a-16	de nas byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug gis bcom ldan 'das la 'di skad ces gsol to //	de nas byang chub sems dpa sems dpa chen po phag ba spyan ras gzigs dbang phyug gis joms ldan da la di skad ces gsol to 
BO_K06_D0022=D0530_H0024=H0498:257a-17	bcom ldan 'das ci'i slad du 'di shes rab kyi pha rol tu phyin pa zhes bgyi /	joms ldan da ci slad du di shes rab kyi pha rol tu phyin ba zhes bgyid 
BO_K06_D0022=D0530_H0024=H0498:257a-18	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K06_D0022=D0530_H0024=H0498:257a-19	thabs sla ba'i phyir te /	thabs sla ba phyir te 
BO_K06_D0022=D0530_H0024=H0498:257a-20	sems can gang dag spro ba chung ba de dag shes rab kyi pha rol tu phyin pa 'dzin pa dang / klog pa dang / yi ger 'bri ba dang / yi ger 'brir 'jug pa de dag thams cad thabs sla bas byang chub la gzhol bar 'gyur te /	sems can gang dag spro ba chung ba de dag shes rab kyi pha rol tu phyin ba dzin ba dang klog ba dang yi ger bri ba dang yi ger brir jug ba de dag thams cad thabs sla ba byang chub la gzhol ba gyur te 
BO_K06_D0022=D0530_H0024=H0498:257a-21	de'i phyir shes rab kyi pha rol tu phyin pa zhes bya'o //	de phyir shes rab kyi pha rol tu phyin ba zhes byed 
BO_K06_D0022=D0530_H0024=H0498:257b-0	de skad ces bka' stsal ba dang / byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug gis bcom ldan 'das @257b la 'di skad ces gsol to //	de skad ces bka stsal ba dang byang chub sems dpa sems dpa chen po phag ba spyan ras gzigs dbang phyug gis joms ldan da la di skad ces gsol to 
BO_K06_D0022=D0530_H0024=H0498:257b-1	bcom ldan 'das /	joms ldan da 
BO_K06_D0022=D0530_H0024=H0498:257b-2	ji tsam du sems can thams cad la sman pa dang / sems can bsod nams chung ngu rnams kyi don dang / sman pa dang / bde ba'i slad du chos kyi rnam grangs 'di bka' stsal pa /	ji tsam du sems can thams cad la sman ba dang sems can bsod nams chung ngu rnams kyi don dang sman ba dang bde ba slad du chos kyi rnam grangs di bka stsal ba 
BO_K06_D0022=D0530_H0024=H0498:257b-3	bcom ldan 'das /	joms ldan da 
BO_K06_D0022=D0530_H0024=H0498:257b-4	ngo mtshar to //	ngo mtshar to 
BO_K06_D0022=D0530_H0024=H0498:257b-5	bde bar gshegs pa /	bde ba gshegs ba 
BO_K06_D0022=D0530_H0024=H0498:257b-6	ngo mtshar to //	ngo mtshar to 
BO_K06_D0022=D0530_H0024=H0498:257b-7	bcom ldan 'das kyis de skad ces bka' stsal nas byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug dang / dge slong de dag dang / byang chub sems dpa' de dag dang / lha dang / mi dang / lha ma yin dang /	joms ldan da kyis de skad ces bka stsal nas byang chub sems dpa sems dpa chen po phag ba spyan ras gzigs dbang phyug dang dge slong de dag dang byang chub sems dpa de dag dang lha dang mi dang lha ma yin dang 
BO_K06_D0022=D0530_H0024=H0498:257b-8	dri zar bcas pa'i 'jig rten yi rang ste bcom ldan 'das kyis gsungs pa la mngon par bstod do ////	dri zar cha ba jig rten yi rang ste joms ldan da kyis gsungs ba la mngon ba bstod do 
BO_K06_D0022=D0530_H0024=H0498:257b-9	'phags pa shes rab kyi pha rol tu phyin pa yi ge nyung ngu zhes bya ba theg pa chen po'i mdo rdzogs so //	phag ba shes rab kyi pha rol tu phyin ba yi ge nyung ngu zhes byed ba theg ba chen po mdo rdzogs so 
